Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2022,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Homeless Cohort,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Income Eligibility 1 and 2,*,*,5.6
2022,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Male,*,*,5.9
2022,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Migrant Cohort,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Military Cohort,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Multiple Races,*,*,20
2022,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Special Education,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,White,*,*,25
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,All,*,*,10.7
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Black/African American,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,EL Cohort,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Female,*,*,7.1
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Foster Care Cohort,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Hispanic or Latino,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Homeless Cohort,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Male,*,*,14.3
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Migrant Cohort,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Military Cohort,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Multiple Races,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Special Education,*,*,*
2022,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,White,*,*,16.7
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,All,16,240,6.7
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,American Indian or Alaska Native,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Asian,*,*,28.6
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Black/African American,*,*,7.1
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,EL Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Female,*,*,7.3
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Foster Care Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Hispanic or Latino,*,*,6.9
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Homeless Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Male,*,*,6.2
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Migrant Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Military Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Multiple Races,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Special Education,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,White,*,*,6
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,All,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,EL Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Female,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Foster Care Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Hispanic or Latino,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Homeless Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Male,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Migrant Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Military Cohort,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Special Education,*,*,*
2022,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,White,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,All,*,*,94.4
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Asian,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Black/African American,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,EL Cohort,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Female,*,*,92.3
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Foster Care Cohort,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Hispanic or Latino,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Homeless Cohort,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Male,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Migrant Cohort,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Military Cohort,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,Special Education,*,*,*
2022,4 Year,4425,Presidio School,5865,Presidio School,Pima,White,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,All,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,EL Cohort,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,Female,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,Foster Care Cohort,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,Hispanic or Latino,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,Homeless Cohort,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,Migrant Cohort,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,Military Cohort,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,Special Education,*,*,*
2022,4 Year,4430,"Vision Charter School, Inc.",5871,Vision Charter School,Pima,White,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,All,*,*,13.6
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,American Indian or Alaska Native,*,*,50
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Black/African American,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,EL Cohort,*,*,33.3
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Female,*,*,13
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Foster Care Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Hispanic or Latino,*,*,14.3
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Homeless Cohort,*,*,28.6
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Income Eligibility 1 and 2,*,*,18.2
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Male,*,*,14
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Migrant Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Military Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Special Education,*,*,11.1
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,White,*,*,10
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,All,*,*,23.3
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,American Indian or Alaska Native,*,*,16.7
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Black/African American,*,*,33.3
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,EL Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Female,*,*,31.6
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Foster Care Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Hispanic or Latino,*,*,20.8
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Homeless Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Income Eligibility 1 and 2,*,*,25
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Male,*,*,16.7
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Migrant Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Military Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Multiple Races,*,*,50
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,Special Education,*,*,33.3
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pinal,White,*,*,33.3
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,All,23,67,34.3
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,EL Cohort,*,*,47.6
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,Female,*,*,39.4
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,Foster Care Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,Hispanic or Latino,*,64,35.9
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,Homeless Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,Income Eligibility 1 and 2,21,56,37.5
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,Male,*,*,29.4
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,Migrant Cohort,*,*,32.1
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,Military Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,Special Education,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Cochise,White,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,All,17,39,43.6
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,EL Cohort,*,*,41.2
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Female,*,*,71.4
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Foster Care Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Hispanic or Latino,*,*,43.6
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Homeless Cohort,*,*,36.4
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Income Eligibility 1 and 2,15,29,51.7
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Male,*,*,28
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Migrant Cohort,16,31,51.6
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Military Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Special Education,*,*,50
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Yuma,All,11,33,33.3
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Yuma,EL Cohort,*,*,57.1
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Yuma,Female,*,*,42.9
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Yuma,Foster Care Cohort,*,*,*
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Yuma,Hispanic or Latino,*,30,36.7
2022,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Yuma,Homeless Cohort,*,*,*
